construction_type,occupancy_type,story_min,story_max,sqft_min,sqft_max,foundation_type,flood_peril_type,damage_function_id
C,RES5,1,1,,,BASEMENT,RLS,669
C,RES5,1,1,,,PILE,CHW,668
C,RES5,1,1,,,PILE,CMV,667
C,RES5,1,1,,,PILE,CST,666
C,RES5,1,1,,,PILE,RHL,665
C,RES5,1,1,,,PILE,RHS,665
C,RES5,1,1,,,PILE,RLL,665
C,RES5,1,1,,,PILE,RLS,665
C,RES5,1,1,,,SHALLOW,CHW,664
C,RES5,1,1,,,SHALLOW,CMV,663
C,RES5,1,1,,,SHALLOW,CST,662
C,RES5,1,1,,,SHALLOW,RHL,661
C,RES5,1,1,,,SHALLOW,RHS,661
C,RES5,1,1,,,SHALLOW,RLL,661
C,RES5,1,1,,,SHALLOW,RLS,661
C,RES5,1,1,,,SLAB,CHW,664
C,RES5,1,1,,,SLAB,CMV,663
C,RES5,1,1,,,SLAB,CST,662
C,RES5,1,1,,,SLAB,RHL,661
C,RES5,1,1,,,SLAB,RHS,661
C,RES5,1,1,,,SLAB,RLL,661
C,RES5,1,1,,,SLAB,RLS,661
C,RES5,2,4,,,BASEMENT,CHW,672
C,RES5,2,4,,,BASEMENT,CMV,671
C,RES5,2,4,,,BASEMENT,CST,670
C,RES5,2,4,,,BASEMENT,RHL,669
C,RES5,2,4,,,BASEMENT,RHS,669
C,RES5,2,4,,,BASEMENT,RLL,669
C,RES5,2,4,,,BASEMENT,RLS,669
C,RES5,2,4,,,PILE,CHW,668
C,RES5,2,4,,,PILE,CMV,667
C,RES5,2,4,,,PILE,CST,666
C,RES5,2,4,,,PILE,RHL,665
C,RES5,2,4,,,PILE,RHS,665
C,RES5,2,4,,,PILE,RLL,665
C,RES5,2,4,,,PILE,RLS,665
C,RES5,2,4,,,SHALLOW,CHW,664
C,RES5,2,4,,,SHALLOW,CMV,663
C,RES5,2,4,,,SHALLOW,CST,662
C,RES5,2,4,,,SHALLOW,RHL,661
C,RES5,2,4,,,SHALLOW,RHS,661
C,RES5,2,4,,,SHALLOW,RLL,661
C,RES5,2,4,,,SHALLOW,RLS,661
C,RES5,2,4,,,SLAB,CHW,664
C,RES5,2,4,,,SLAB,CMV,663
C,RES5,2,4,,,SLAB,CST,662
C,RES5,2,4,,,SLAB,RHL,661
C,RES5,2,4,,,SLAB,RHS,661
C,RES5,2,4,,,SLAB,RLL,661
C,RES5,2,4,,,SLAB,RLS,661
C,RES5,5,40,,,BASEMENT,CHW,217
C,RES5,5,40,,,BASEMENT,CMV,217
C,RES5,5,40,,,BASEMENT,CST,217
C,RES5,5,40,,,BASEMENT,RHL,217
C,RES5,5,40,,,BASEMENT,RHS,217
C,RES5,5,40,,,BASEMENT,RLL,217
C,RES5,5,40,,,BASEMENT,RLS,217
C,RES5,5,40,,,PILE,CHW,219
C,RES5,5,40,,,PILE,CMV,219
C,RES5,5,40,,,PILE,CST,218
C,RES5,5,40,,,PILE,RHL,218
C,RES5,5,40,,,PILE,RHS,218
C,RES5,5,40,,,PILE,RLL,218
C,RES5,5,40,,,PILE,RLS,218
C,RES5,5,40,,,SHALLOW,CHW,219
C,RES5,5,40,,,SHALLOW,CMV,219
C,RES5,5,40,,,SHALLOW,CST,218
C,RES5,5,40,,,SHALLOW,RHL,218
C,RES5,5,40,,,SHALLOW,RHS,218
C,RES5,5,40,,,SHALLOW,RLL,218
C,RES5,5,40,,,SHALLOW,RLS,218
C,RES5,5,40,,,SLAB,CHW,219
C,RES5,5,40,,,SLAB,CMV,219
C,RES5,5,40,,,SLAB,CST,218
C,RES5,5,40,,,SLAB,RHL,218
C,RES5,5,40,,,SLAB,RHS,218
C,RES5,5,40,,,SLAB,RLL,218
C,RES5,5,40,,,SLAB,RLS,218
C,RES6,1,1,,,BASEMENT,CHW,672
C,RES6,1,1,,,BASEMENT,CMV,671
C,RES6,1,1,,,BASEMENT,CST,670
C,RES6,1,1,,,BASEMENT,RHL,669
C,RES6,1,1,,,BASEMENT,RHS,669
C,RES6,1,1,,,BASEMENT,RLL,669
C,RES6,1,1,,,BASEMENT,RLS,669
C,RES6,1,1,,,PILE,CHW,668
C,RES6,1,1,,,PILE,CMV,667
C,RES6,1,1,,,PILE,CST,666
C,RES6,1,1,,,PILE,RHL,665
C,RES6,1,1,,,PILE,RHS,665
C,RES6,1,1,,,PILE,RLL,665
C,RES6,1,1,,,PILE,RLS,665
C,RES6,1,1,,,SHALLOW,CHW,664
C,RES6,1,1,,,SHALLOW,CMV,663
C,RES6,1,1,,,SHALLOW,CST,662
C,RES6,1,1,,,SHALLOW,RHL,661
C,RES6,1,1,,,SHALLOW,RHS,661
C,RES6,1,1,,,SHALLOW,RLL,661
C,RES6,1,1,,,SHALLOW,RLS,661
C,RES6,1,1,,,SLAB,CHW,664
C,RES6,1,1,,,SLAB,CMV,663
C,RES6,1,1,,,SLAB,CST,662
C,RES6,1,1,,,SLAB,RHL,661
C,RES6,1,1,,,SLAB,RHS,661
C,RES6,1,1,,,SLAB,RLL,661
C,RES6,1,1,,,SLAB,RLS,661
C,RES6,2,4,,,BASEMENT,CHW,672
C,RES6,2,4,,,BASEMENT,CMV,671
C,RES6,2,4,,,BASEMENT,CST,670
C,RES6,2,4,,,BASEMENT,RHL,669
C,RES6,2,4,,,BASEMENT,RHS,669
C,RES6,2,4,,,BASEMENT,RLL,669
C,RES6,2,4,,,BASEMENT,RLS,669
C,RES6,2,4,,,PILE,CHW,668
C,RES6,2,4,,,PILE,CMV,667
C,RES6,2,4,,,PILE,CST,666
C,RES6,2,4,,,PILE,RHL,665
C,RES6,2,4,,,PILE,RHS,665
C,RES6,2,4,,,PILE,RLL,665
C,RES6,2,4,,,PILE,RLS,665
C,RES6,2,4,,,SHALLOW,CHW,664
C,RES6,2,4,,,SHALLOW,CMV,663
C,RES6,2,4,,,SHALLOW,CST,662
C,RES6,2,4,,,SHALLOW,RHL,661
C,RES6,2,4,,,SHALLOW,RHS,661
C,RES6,2,4,,,SHALLOW,RLL,661
C,RES6,2,4,,,SHALLOW,RLS,661
C,RES6,2,4,,,SLAB,CHW,664
C,RES6,2,4,,,SLAB,CMV,663
C,RES6,2,4,,,SLAB,CST,662
C,RES6,2,4,,,SLAB,RHL,661
C,RES6,2,4,,,SLAB,RHS,661
C,RES6,2,4,,,SLAB,RLL,661
C,RES6,2,4,,,SLAB,RLS,661
C,RES6,5,40,,,BASEMENT,CHW,217
C,RES6,5,40,,,BASEMENT,CMV,217
C,RES6,5,40,,,BASEMENT,CST,217
C,RES6,5,40,,,BASEMENT,RHL,217
C,RES6,5,40,,,BASEMENT,RHS,217
C,RES6,5,40,,,BASEMENT,RLL,217
C,RES6,5,40,,,BASEMENT,RLS,217
C,RES6,5,40,,,PILE,CHW,219
C,RES6,5,40,,,PILE,CMV,219
C,RES6,5,40,,,PILE,CST,218
C,RES6,5,40,,,PILE,RHL,218
C,RES6,5,40,,,PILE,RHS,218
C,RES6,5,40,,,PILE,RLL,218
C,RES6,5,40,,,PILE,RLS,218
C,RES6,5,40,,,SHALLOW,CHW,219
C,RES6,5,40,,,SHALLOW,CMV,219
C,RES6,5,40,,,SHALLOW,CST,218
C,RES6,5,40,,,SHALLOW,RHL,218
C,RES6,5,40,,,SHALLOW,RHS,218
C,RES6,5,40,,,SHALLOW,RLL,218
C,RES6,5,40,,,SHALLOW,RLS,218
C,RES6,5,40,,,SLAB,CHW,219
C,RES6,5,40,,,SLAB,CMV,219
C,RES6,5,40,,,SLAB,CST,218
C,RES6,5,40,,,SLAB,RHL,218
C,RES6,5,40,,,SLAB,RHS,218
C,RES6,5,40,,,SLAB,RLL,218
C,RES6,5,40,,,SLAB,RLS,218
H,RES2,1,999,,,BASEMENT,CHW,680
H,RES2,1,999,,,BASEMENT,CMV,680
H,RES2,1,999,,,BASEMENT,CST,699
H,RES2,1,999,,,BASEMENT,RHL,699
H,RES2,1,999,,,BASEMENT,RHS,699
H,RES2,1,999,,,BASEMENT,RLL,699
H,RES2,1,999,,,BASEMENT,RLS,699
H,RES2,1,999,,,PILE,CHW,680
H,RES2,1,999,,,PILE,CMV,680
H,RES2,1,999,,,PILE,CST,699
H,RES2,1,999,,,PILE,RHL,699
H,RES2,1,999,,,PILE,RHS,699
H,RES2,1,999,,,PILE,RLL,699
H,RES2,1,999,,,PILE,RLS,699
H,RES2,1,999,,,SHALLOW,CHW,680
H,RES2,1,999,,,SHALLOW,CMV,680
H,RES2,1,999,,,SHALLOW,CST,699
H,RES2,1,999,,,SHALLOW,RHL,699
H,RES2,1,999,,,SHALLOW,RHS,699
H,RES2,1,999,,,SHALLOW,RLL,699
H,RES2,1,999,,,SHALLOW,RLS,699
H,RES2,1,999,,,SLAB,CHW,680
H,RES2,1,999,,,SLAB,CMV,680
H,RES2,1,999,,,SLAB,CST,699
H,RES2,1,999,,,SLAB,RHL,699
H,RES2,1,999,,,SLAB,RHS,699
H,RES2,1,999,,,SLAB,RLL,699
H,RES2,1,999,,,SLAB,RLS,699
M,AGR1,1,1,,,BASEMENT,CHW,216
M,AGR1,1,1,,,BASEMENT,CMV,216
M,AGR1,1,1,,,BASEMENT,CST,215
M,AGR1,1,1,,,BASEMENT,RHL,215
M,AGR1,1,1,,,BASEMENT,RHS,215
M,AGR1,1,1,,,BASEMENT,RLL,215
M,AGR1,1,1,,,BASEMENT,RLS,215
M,AGR1,1,1,,,PILE,CHW,216
M,AGR1,1,1,,,PILE,CMV,215
M,AGR1,1,1,,,PILE,CST,215
M,AGR1,1,1,,,PILE,RHL,215
M,AGR1,1,1,,,PILE,RHS,215
M,AGR1,1,1,,,PILE,RLL,215
M,AGR1,1,1,,,PILE,RLS,215
M,AGR1,1,1,,,SHALLOW,CHW,216
M,AGR1,1,1,,,SHALLOW,CMV,216
M,AGR1,1,1,,,SHALLOW,CST,215
M,AGR1,1,1,,,SHALLOW,RHL,215
M,AGR1,1,1,,,SHALLOW,RHS,215
M,AGR1,1,1,,,SHALLOW,RLL,215
M,AGR1,1,1,,,SHALLOW,RLS,215
M,AGR1,1,1,,,SLAB,CHW,216
M,AGR1,1,1,,,SLAB,CMV,216
M,AGR1,1,1,,,SLAB,CST,215
M,AGR1,1,1,,,SLAB,RHL,215
M,AGR1,1,1,,,SLAB,RHS,215
M,AGR1,1,1,,,SLAB,RLL,215
M,AGR1,1,1,,,SLAB,RLS,215
M,AGR1,2,4,,,BASEMENT,CHW,214
M,AGR1,2,4,,,BASEMENT,CMV,214
M,AGR1,2,4,,,BASEMENT,CST,213
M,AGR1,2,4,,,BASEMENT,RHL,213
M,AGR1,2,4,,,BASEMENT,RHS,213
M,AGR1,2,4,,,BASEMENT,RLL,213
M,AGR1,2,4,,,BASEMENT,RLS,213
M,AGR1,2,4,,,PILE,CHW,214
M,AGR1,2,4,,,PILE,CMV,213
M,AGR1,2,4,,,PILE,CST,213
M,AGR1,2,4,,,PILE,RHL,213
M,AGR1,2,4,,,PILE,RHS,213
M,AGR1,2,4,,,PILE,RLL,213
M,AGR1,2,4,,,PILE,RLS,213
M,AGR1,2,4,,,SHALLOW,CHW,214
M,AGR1,2,4,,,SHALLOW,CMV,214
M,AGR1,2,4,,,SHALLOW,CST,213
M,AGR1,2,4,,,SHALLOW,RHL,213
M,AGR1,2,4,,,SHALLOW,RHS,213
M,AGR1,2,4,,,SHALLOW,RLL,213
M,AGR1,2,4,,,SHALLOW,RLS,213
M,AGR1,2,4,,,SLAB,CHW,214
M,AGR1,2,4,,,SLAB,CMV,214
M,AGR1,2,4,,,SLAB,CST,213
M,AGR1,2,4,,,SLAB,RHL,213
M,AGR1,2,4,,,SLAB,RHS,213
M,AGR1,2,4,,,SLAB,RLL,213
M,AGR1,2,4,,,SLAB,RLS,213
M,AGR1,5,30,,,BASEMENT,CHW,217
M,AGR1,5,30,,,BASEMENT,CMV,217
M,AGR1,5,30,,,BASEMENT,CST,217
M,AGR1,5,30,,,BASEMENT,RHL,217
M,AGR1,5,30,,,BASEMENT,RHS,217
M,AGR1,5,30,,,BASEMENT,RLL,217
M,AGR1,5,30,,,BASEMENT,RLS,217
M,AGR1,5,30,,,PILE,CHW,219
M,AGR1,5,30,,,PILE,CMV,219
M,AGR1,5,30,,,PILE,CST,218
M,AGR1,5,30,,,PILE,RHL,218
M,AGR1,5,30,,,PILE,RHS,218
M,AGR1,5,30,,,PILE,RLL,218
M,AGR1,5,30,,,PILE,RLS,218
M,AGR1,5,30,,,SHALLOW,CHW,219
M,AGR1,5,30,,,SHALLOW,CMV,219
M,AGR1,5,30,,,SHALLOW,CST,218
M,AGR1,5,30,,,SHALLOW,RHL,218
M,AGR1,5,30,,,SHALLOW,RHS,218
M,AGR1,5,30,,,SHALLOW,RLL,218
M,AGR1,5,30,,,SHALLOW,RLS,218
M,AGR1,5,30,,,SLAB,CHW,219
M,AGR1,5,30,,,SLAB,CMV,219
M,AGR1,5,30,,,SLAB,CST,218
M,AGR1,5,30,,,SLAB,RHL,218
M,AGR1,5,30,,,SLAB,RHS,218
M,AGR1,5,30,,,SLAB,RLL,218
M,AGR1,5,30,,,SLAB,RLS,218
M,COM1,1,2,,,BASEMENT,CHW,216
M,COM1,1,2,,,BASEMENT,CMV,216
M,COM1,1,2,,,BASEMENT,CST,215
M,COM1,1,2,,,BASEMENT,RHL,215
M,COM1,1,2,,,BASEMENT,RHS,215
M,COM1,1,2,,,BASEMENT,RLL,215
M,COM1,1,2,,,BASEMENT,RLS,215
M,COM1,1,2,,,PILE,CHW,216
M,COM1,1,2,,,PILE,CMV,215
M,COM1,1,2,,,PILE,CST,215
M,COM1,1,2,,,PILE,RHL,215
M,COM1,1,2,,,PILE,RHS,215
M,COM1,1,2,,,PILE,RLL,215
M,COM1,1,2,,,PILE,RLS,215
M,COM1,1,2,,,SHALLOW,CHW,216
M,COM1,1,2,,,SHALLOW,CMV,216
M,COM1,1,2,,,SHALLOW,CST,215
M,COM1,1,2,,,SHALLOW,RHL,215
M,COM1,1,2,,,SHALLOW,RHS,215
M,COM1,1,2,,,SHALLOW,RLL,215
M,COM1,1,2,,,SHALLOW,RLS,215
M,COM1,1,2,,,SLAB,CHW,216
M,COM1,1,2,,,SLAB,CMV,216
M,COM1,1,2,,,SLAB,CST,215
M,COM1,1,2,,,SLAB,RHL,215
M,COM1,1,2,,,SLAB,RHS,215
M,COM1,1,2,,,SLAB,RLL,215
M,COM1,1,2,,,SLAB,RLS,215
M,COM1,3,4,,,BASEMENT,CHW,214
M,COM1,3,4,,,BASEMENT,CMV,214
M,COM1,3,4,,,BASEMENT,CST,213
M,COM1,3,4,,,BASEMENT,RHL,213
M,COM1,3,4,,,BASEMENT,RHS,213
M,COM1,3,4,,,BASEMENT,RLL,213
M,COM1,3,4,,,BASEMENT,RLS,213
M,COM1,3,4,,,PILE,CHW,214
M,COM1,3,4,,,PILE,CMV,213
M,COM1,3,4,,,PILE,CST,213
M,COM1,3,4,,,PILE,RHL,213
M,COM1,3,4,,,PILE,RHS,213
M,COM1,3,4,,,PILE,RLL,213
M,COM1,3,4,,,PILE,RLS,213
M,COM1,3,4,,,SHALLOW,CHW,214
M,COM1,3,4,,,SHALLOW,CMV,214
M,COM1,3,4,,,SHALLOW,CST,213
M,COM1,3,4,,,SHALLOW,RHL,213
M,COM1,3,4,,,SHALLOW,RHS,213
M,COM1,3,4,,,SHALLOW,RLL,213
M,COM1,3,4,,,SHALLOW,RLS,213
M,COM1,3,4,,,SLAB,CHW,214
M,COM1,3,4,,,SLAB,CMV,214
M,COM1,3,4,,,SLAB,CST,213
M,COM1,3,4,,,SLAB,RHL,213
M,COM1,3,4,,,SLAB,RHS,213
M,COM1,3,4,,,SLAB,RLL,213
M,COM1,3,4,,,SLAB,RLS,213
M,COM1,5,30,,,BASEMENT,CHW,217
M,COM1,5,30,,,BASEMENT,CMV,217
M,COM1,5,30,,,BASEMENT,CST,217
M,COM1,5,30,,,BASEMENT,RHL,217
M,COM1,5,30,,,BASEMENT,RHS,217
M,COM1,5,30,,,BASEMENT,RLL,217
M,COM1,5,30,,,BASEMENT,RLS,217
M,COM1,5,30,,,PILE,CHW,219
M,COM1,5,30,,,PILE,CMV,219
M,COM1,5,30,,,PILE,CST,218
M,COM1,5,30,,,PILE,RHL,218
M,COM1,5,30,,,PILE,RHS,218
M,COM1,5,30,,,PILE,RLL,218
M,COM1,5,30,,,PILE,RLS,218
M,COM1,5,30,,,SHALLOW,CHW,219
M,COM1,5,30,,,SHALLOW,CMV,219
M,COM1,5,30,,,SHALLOW,CST,218
M,COM1,5,30,,,SHALLOW,RHL,218
M,COM1,5,30,,,SHALLOW,RHS,218
M,COM1,5,30,,,SHALLOW,RLL,218
M,COM1,5,30,,,SHALLOW,RLS,218
M,COM1,5,30,,,SLAB,CHW,219
M,COM1,5,30,,,SLAB,CMV,219
M,COM1,5,30,,,SLAB,CST,218
M,COM1,5,30,,,SLAB,RHL,218
M,COM1,5,30,,,SLAB,RHS,218
M,COM1,5,30,,,SLAB,RLL,218
M,COM1,5,30,,,SLAB,RLS,218
M,COM10,1,4,,,BASEMENT,CHW,214
M,COM10,1,4,,,BASEMENT,CMV,214
M,COM10,1,4,,,BASEMENT,CST,213
M,COM10,1,4,,,BASEMENT,RHL,213
M,COM10,1,4,,,BASEMENT,RHS,213
M,COM10,1,4,,,BASEMENT,RLL,213
M,COM10,1,4,,,BASEMENT,RLS,213
M,COM10,1,4,,,PILE,CHW,214
M,COM10,1,4,,,PILE,CMV,213
M,COM10,1,4,,,PILE,CST,213
M,COM10,1,4,,,PILE,RHL,213
M,COM10,1,4,,,PILE,RHS,213
M,COM10,1,4,,,PILE,RLL,213
M,COM10,1,4,,,PILE,RLS,213
M,COM10,1,4,,,SHALLOW,CHW,214
M,COM10,1,4,,,SHALLOW,CMV,214
M,COM10,1,4,,,SHALLOW,CST,213
M,COM10,1,4,,,SHALLOW,RHL,213
M,COM10,1,4,,,SHALLOW,RHS,213
M,COM10,1,4,,,SHALLOW,RLL,213
M,COM10,1,4,,,SHALLOW,RLS,213
M,COM10,1,4,,,SLAB,CHW,214
M,COM10,1,4,,,SLAB,CMV,214
M,COM10,1,4,,,SLAB,CST,213
M,COM10,1,4,,,SLAB,RHL,213
M,COM10,1,4,,,SLAB,RHS,213
M,COM10,1,4,,,SLAB,RLL,213
M,COM10,1,4,,,SLAB,RLS,213
M,COM10,5,30,,,BASEMENT,CHW,217
M,COM10,5,30,,,BASEMENT,CMV,217
M,COM10,5,30,,,BASEMENT,CST,217
M,COM10,5,30,,,BASEMENT,RHL,217
M,COM10,5,30,,,BASEMENT,RHS,217
M,COM10,5,30,,,BASEMENT,RLL,217
M,COM10,5,30,,,BASEMENT,RLS,217
M,COM10,5,30,,,PILE,CHW,219
M,COM10,5,30,,,PILE,CMV,219
M,COM10,5,30,,,PILE,CST,218
M,COM10,5,30,,,PILE,RHL,218
M,COM10,5,30,,,PILE,RHS,218
M,COM10,5,30,,,PILE,RLL,218
M,COM10,5,30,,,PILE,RLS,218
M,COM10,5,30,,,SHALLOW,CHW,219
M,COM10,5,30,,,SHALLOW,CMV,219
M,COM10,5,30,,,SHALLOW,CST,218
M,COM10,5,30,,,SHALLOW,RHL,218
M,COM10,5,30,,,SHALLOW,RHS,218
M,COM10,5,30,,,SHALLOW,RLL,218
M,COM10,5,30,,,SHALLOW,RLS,218
M,COM10,5,30,,,SLAB,CHW,219
M,COM10,5,30,,,SLAB,CMV,219
M,COM10,5,30,,,SLAB,CST,218
M,COM10,5,30,,,SLAB,RHL,218
M,COM10,5,30,,,SLAB,RHS,218
M,COM10,5,30,,,SLAB,RLL,218
M,COM10,5,30,,,SLAB,RLS,218
M,COM2,1,4,,,BASEMENT,CHW,214
M,COM2,1,4,,,BASEMENT,CMV,214
M,COM2,1,4,,,BASEMENT,CST,213
M,COM2,1,4,,,BASEMENT,RHL,213
M,COM2,1,4,,,BASEMENT,RHS,213
M,COM2,1,4,,,BASEMENT,RLL,213
M,COM2,1,4,,,BASEMENT,RLS,213
M,COM2,1,4,,,PILE,CHW,214
M,COM2,1,4,,,PILE,CMV,213
M,COM2,1,4,,,PILE,CST,213
M,COM2,1,4,,,PILE,RHL,213
M,COM2,1,4,,,PILE,RHS,213
M,COM2,1,4,,,PILE,RLL,213
M,COM2,1,4,,,PILE,RLS,213
M,COM2,1,4,,,SHALLOW,CHW,214
M,COM2,1,4,,,SHALLOW,CMV,214
M,COM2,1,4,,,SHALLOW,CST,213
M,COM2,1,4,,,SHALLOW,RHL,213
M,COM2,1,4,,,SHALLOW,RHS,213
M,COM2,1,4,,,SHALLOW,RLL,213
M,COM2,1,4,,,SHALLOW,RLS,213
M,COM2,1,4,,,SLAB,CHW,214
M,COM2,1,4,,,SLAB,CMV,214
M,COM2,1,4,,,SLAB,CST,213
M,COM2,1,4,,,SLAB,RHL,213
M,COM2,1,4,,,SLAB,RHS,213
M,COM2,1,4,,,SLAB,RLL,213
M,COM2,1,4,,,SLAB,RLS,213
M,COM2,5,30,,,BASEMENT,CHW,217
M,COM2,5,30,,,BASEMENT,CMV,217
M,COM2,5,30,,,BASEMENT,CST,217
M,COM2,5,30,,,BASEMENT,RHL,217
M,COM2,5,30,,,BASEMENT,RHS,217
M,COM2,5,30,,,BASEMENT,RLL,217
M,COM2,5,30,,,BASEMENT,RLS,217
M,COM2,5,30,,,PILE,CHW,219
M,COM2,5,30,,,PILE,CMV,219
M,COM2,5,30,,,PILE,CST,218
M,COM2,5,30,,,PILE,RHL,218
M,COM2,5,30,,,PILE,RHS,218
M,COM2,5,30,,,PILE,RLL,218
M,COM2,5,30,,,PILE,RLS,218
M,COM2,5,30,,,SHALLOW,CHW,219
M,COM2,5,30,,,SHALLOW,CMV,219
M,COM2,5,30,,,SHALLOW,CST,218
M,COM2,5,30,,,SHALLOW,RHL,218
M,COM2,5,30,,,SHALLOW,RHS,218
M,COM2,5,30,,,SHALLOW,RLL,218
M,COM2,5,30,,,SHALLOW,RLS,218
M,COM2,5,30,,,SLAB,CHW,219
M,COM2,5,30,,,SLAB,CMV,219
M,COM2,5,30,,,SLAB,CST,218
M,COM2,5,30,,,SLAB,RHL,218
M,COM2,5,30,,,SLAB,RHS,218
M,COM2,5,30,,,SLAB,RLL,218
M,COM2,5,30,,,SLAB,RLS,218
M,COM3,1,4,,,BASEMENT,CHW,214
M,COM3,1,4,,,BASEMENT,CMV,214
M,COM3,1,4,,,BASEMENT,CST,213
M,COM3,1,4,,,BASEMENT,RHL,213
M,COM3,1,4,,,BASEMENT,RHS,213
M,COM3,1,4,,,BASEMENT,RLL,213
M,COM3,1,4,,,BASEMENT,RLS,213
M,COM3,1,4,,,PILE,CHW,214
M,COM3,1,4,,,PILE,CMV,213
M,COM3,1,4,,,PILE,CST,213
M,COM3,1,4,,,PILE,RHL,213
M,COM3,1,4,,,PILE,RHS,213
M,COM3,1,4,,,PILE,RLL,213
M,COM3,1,4,,,PILE,RLS,213
M,COM3,1,4,,,SHALLOW,CHW,214
M,COM3,1,4,,,SHALLOW,CMV,214
M,COM3,1,4,,,SHALLOW,CST,213
M,COM3,1,4,,,SHALLOW,RHL,213
M,COM3,1,4,,,SHALLOW,RHS,213
M,COM3,1,4,,,SHALLOW,RLL,213
M,COM3,1,4,,,SHALLOW,RLS,213
M,COM3,1,4,,,SLAB,CHW,214
M,COM3,1,4,,,SLAB,CMV,214
M,COM3,1,4,,,SLAB,CST,213
M,COM3,1,4,,,SLAB,RHL,213
M,COM3,1,4,,,SLAB,RHS,213
M,COM3,1,4,,,SLAB,RLL,213
M,COM3,1,4,,,SLAB,RLS,213
M,COM3,5,30,,,BASEMENT,CHW,217
M,COM3,5,30,,,BASEMENT,CMV,217
M,COM3,5,30,,,BASEMENT,CST,217
M,COM3,5,30,,,BASEMENT,RHL,217
M,COM3,5,30,,,BASEMENT,RHS,217
M,COM3,5,30,,,BASEMENT,RLL,217
M,COM3,5,30,,,BASEMENT,RLS,217
M,COM3,5,30,,,PILE,CHW,219
M,COM3,5,30,,,PILE,CMV,219
M,COM3,5,30,,,PILE,CST,218
M,COM3,5,30,,,PILE,RHL,218
M,COM3,5,30,,,PILE,RHS,218
M,COM3,5,30,,,PILE,RLL,218
M,COM3,5,30,,,PILE,RLS,218
M,COM3,5,30,,,SHALLOW,CHW,219
M,COM3,5,30,,,SHALLOW,CMV,219
M,COM3,5,30,,,SHALLOW,CST,218
M,COM3,5,30,,,SHALLOW,RHL,218
M,COM3,5,30,,,SHALLOW,RHS,218
M,COM3,5,30,,,SHALLOW,RLL,218
M,COM3,5,30,,,SHALLOW,RLS,218
M,COM3,5,30,,,SLAB,CHW,219
M,COM3,5,30,,,SLAB,CMV,219
M,COM3,5,30,,,SLAB,CST,218
M,COM3,5,30,,,SLAB,RHL,218
M,COM3,5,30,,,SLAB,RHS,218
M,COM3,5,30,,,SLAB,RLL,218
M,COM3,5,30,,,SLAB,RLS,218
M,COM4,1,4,,,BASEMENT,CHW,214
M,COM4,1,4,,,BASEMENT,CMV,214
M,COM4,1,4,,,BASEMENT,CST,213
M,COM4,1,4,,,BASEMENT,RHL,213
M,COM4,1,4,,,BASEMENT,RHS,213
M,COM4,1,4,,,BASEMENT,RLL,213
M,COM4,1,4,,,BASEMENT,RLS,213
M,COM4,1,4,,,PILE,CHW,214
M,COM4,1,4,,,PILE,CMV,213
M,COM4,1,4,,,PILE,CST,213
M,COM4,1,4,,,PILE,RHL,213
M,COM4,1,4,,,PILE,RHS,213
M,COM4,1,4,,,PILE,RLL,213
M,COM4,1,4,,,PILE,RLS,213
M,COM4,1,4,,,SHALLOW,CHW,214
M,COM4,1,4,,,SHALLOW,CMV,214
M,COM4,1,4,,,SHALLOW,CST,213
M,COM4,1,4,,,SHALLOW,RHL,213
M,COM4,1,4,,,SHALLOW,RHS,213
M,COM4,1,4,,,SHALLOW,RLL,213
M,COM4,1,4,,,SHALLOW,RLS,213
M,COM4,1,4,,,SLAB,CHW,214
M,COM4,1,4,,,SLAB,CMV,214
M,COM4,1,4,,,SLAB,CST,213
M,COM4,1,4,,,SLAB,RHL,213
M,COM4,1,4,,,SLAB,RHS,213
M,COM4,1,4,,,SLAB,RLL,213
M,COM4,1,4,,,SLAB,RLS,213
M,COM4,5,30,,,BASEMENT,CHW,217
M,COM4,5,30,,,BASEMENT,CMV,217
M,COM4,5,30,,,BASEMENT,CST,217
M,COM4,5,30,,,BASEMENT,RHL,217
M,COM4,5,30,,,BASEMENT,RHS,217
M,COM4,5,30,,,BASEMENT,RLL,217
M,COM4,5,30,,,BASEMENT,RLS,217
M,COM4,5,30,,,PILE,CHW,219
M,COM4,5,30,,,PILE,CMV,219
M,COM4,5,30,,,PILE,CST,218
M,COM4,5,30,,,PILE,RHL,218
M,COM4,5,30,,,PILE,RHS,218
M,COM4,5,30,,,PILE,RLL,218
M,COM4,5,30,,,PILE,RLS,218
M,COM4,5,30,,,SHALLOW,CHW,219
M,COM4,5,30,,,SHALLOW,CMV,219
M,COM4,5,30,,,SHALLOW,CST,218
M,COM4,5,30,,,SHALLOW,RHL,218
M,COM4,5,30,,,SHALLOW,RHS,218
M,COM4,5,30,,,SHALLOW,RLL,218
M,COM4,5,30,,,SHALLOW,RLS,218
M,COM4,5,30,,,SLAB,CHW,219
M,COM4,5,30,,,SLAB,CMV,219
M,COM4,5,30,,,SLAB,CST,218
M,COM4,5,30,,,SLAB,RHL,218
M,COM4,5,30,,,SLAB,RHS,218
M,COM4,5,30,,,SLAB,RLL,218
M,COM4,5,30,,,SLAB,RLS,218
M,COM5,1,4,,,BASEMENT,CHW,214
M,COM5,1,4,,,BASEMENT,CMV,214
M,COM5,1,4,,,BASEMENT,CST,213
M,COM5,1,4,,,BASEMENT,RHL,213
M,COM5,1,4,,,BASEMENT,RHS,213
