DDF_ID,Originator Source,ft12m,ft11m,ft10m,ft09m,ft08m,ft07m,ft06m,ft05m,ft04m,ft03m,ft02m,ft1_5m,ft01m,ft0_5m,ft00,ft0_5,ft01,ft1_5,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24
440,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.4,8.1,13.3,17.9,22,25.7,28.799999999999997,31.5,33.800000000000004,35.699999999999996,37.2,38.4,39.2,39.7,40,40,40,40,40,40,40,40
441,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,8.7,12.2,15.5,18.5,21.3,23.9,26.3,28.4,30.3,32,33.4,34.699999999999996,35.6,36.4,36.9,37.2,37.2,37.2,37.2,37.2
442,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.1999999999999997,2.9000000000000004,4.7,7.5,11.1,15.299999999999999,20.1,25.2,30.5,35.699999999999996,40.9,45.800000000000004,50.2,54.1,57.199999999999996,59.4,60.5,60.5,60.5,60.5,60.5,60.5
443,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,13.200000000000001,16,18.9,21.8,24.7,27.400000000000002,30,32.4,34.5,36.3,37.7,38.6,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1
444,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,10.100000000000001,11.899999999999999,13.8,15.7,17.7,19.8,22,24.3,26.700000000000003,29.099999999999998,31.7,34.4,37.2,40,43,46.1,49.3,52.6,52.6,52.6,52.6,52.6
445,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,9.4,11.600000000000001,13.8,16.1,18.2,20.200000000000003,22.1,23.599999999999998,24.9,25.8,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3
446,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,66,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
470,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,46.857142857142854,61.857142857142854,68.14285714285714,79.14285714285714,85.71428571428571,90.71428571428571,97.14285714285714,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429
471,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,34.142857142857146,44.285714285714285,67,77.71428571428571,86.71428571428571,95.42857142857143,97.42857142857143,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857
472,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,28.999999999999996,46.285714285714285,55.42857142857143,70,79,89,95.71428571428571,97.85714285714286,97.85714285714286,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429
473,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16.142857142857142,26.285714285714285,34.142857142857146,39.714285714285715,48.714285714285715,52.42857142857144,58.42857142857143,61.285714285714285,63.142857142857146,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286
474,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21.285714285714285,38.57142857142857,52.714285714285715,62.57142857142857,73,79.28571428571429,88.28571428571429,94.85714285714286,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857
475,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,27.714285714285715,48.857142857142854,57.285714285714285,71.85714285714286,79.71428571428571,84.85714285714286,92.85714285714286,93.42857142857143,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429
476,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.625,27,37,53.37499999999999,70,79.125,85.625,92.5,95.625,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25
477,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.249999999999998,26.875,40.375,57.125,67.25,75.375,82.25,91.25,96.25,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875
478,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.285714285714288,24.714285714285715,36.714285714285715,46.57142857142857,55.285714285714285,62.857142857142854,74.42857142857143,82.71428571428571,84.42857142857143,86,86,86,86,86,86,86,86,86,86,86
479,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13.125,21.25,31,44.125,53,62.25000000000001,69.5,77.5,83.75,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5
480,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,25.71428571428572,43.714285714285715,62.71428571428571,72.85714285714286,80,84,91.14285714285714,95,95,95,95,95,95,95,95,95,95,95,95,95
481,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,29.28571428571429,48.42857142857143,60,69.28571428571429,76.42857142857143,81.42857142857143,88.42857142857143,94.28571428571429,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714
482,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21.714285714285715,30.428571428571427,39,45,47.857142857142854,51.857142857142854,55.714285714285715,59.285714285714285,60.57142857142856,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143
483,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35714285714285715,16.428571428571427,28.928571428571427,40.857142857142854,57.714285714285715,63.28571428571429,70.71428571428571,79.28571428571429,84.28571428571429,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714
484,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,1,20,34.285714285714285,45.42857142857143,55.00000000000001,63.857142857142854,73.28571428571429,76.42857142857143,83.42857142857143,89.28571428571429,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143
485,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23.142857142857142,39.857142857142854,52.85714285714286,70.71428571428571,79.28571428571429,88,94.14285714285714,95.71428571428571,97.14285714285714,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857
486,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,30.714285714285715,40.92857142857143,52.85714285714286,64,75.42857142857143,87.28571428571429,98.85714285714286,100,100,100,100,100,100,100,100,100,100,100,100,100
487,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21.714285714285715,30.428571428571427,39,45,47.857142857142854,51.857142857142854,55.714285714285715,59.285714285714285,60.57142857142856,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143
488,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19.285714285714285,31,42.285714285714285,52.28571428571428,60.71428571428572,72,82.14285714285714,90.71428571428571,94.28571428571429,95,95,95,95,95,95,95,95,95,95,95
489,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,29.714285714285715,48,59.14285714285714,65.71428571428571,74.28571428571429,79.71428571428571,84,89.85714285714286,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857
490,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,20.714285714285715,33.714285714285715,47.42857142857143,56.85714285714285,65.57142857142857,73.57142857142857,81.28571428571429,88.42857142857143,91.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857
491,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,46.857142857142854,61.857142857142854,68.14285714285714,79.14285714285714,85.71428571428571,90.71428571428571,97.14285714285714,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429
492,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,34.142857142857146,44.285714285714285,67,77.71428571428571,86.71428571428571,95.42857142857143,97.42857142857143,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857
493,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,28.999999999999996,46.285714285714285,55.42857142857143,70,79,89,95.71428571428571,97.85714285714286,97.85714285714286,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429
494,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16.142857142857142,26.285714285714285,34.142857142857146,39.714285714285715,48.714285714285715,52.42857142857144,58.42857142857143,61.285714285714285,63.142857142857146,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286
495,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21.285714285714285,38.57142857142857,52.714285714285715,62.57142857142857,73,79.28571428571429,88.28571428571429,94.85714285714286,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857
496,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,27.714285714285715,48.857142857142854,57.285714285714285,71.85714285714286,79.71428571428571,84.85714285714286,92.85714285714286,93.42857142857143,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429
497,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.625,27,37,53.37499999999999,70,79.125,85.625,92.5,95.625,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25
498,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.249999999999998,26.875,40.375,57.125,67.25,75.375,82.25,91.25,96.25,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875
499,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.285714285714288,24.714285714285715,36.714285714285715,46.57142857142857,55.285714285714285,62.857142857142854,74.42857142857143,82.71428571428571,84.42857142857143,86,86,86,86,86,86,86,86,86,86,86
500,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13.125,21.25,31,44.125,53,62.25000000000001,69.5,77.5,83.75,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5
501,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,25.71428571428572,43.714285714285715,62.71428571428571,72.85714285714286,80,84,91.14285714285714,95,95,95,95,95,95,95,95,95,95,95,95,95
502,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,29.28571428571429,48.42857142857143,60,69.28571428571429,76.42857142857143,81.42857142857143,88.42857142857143,94.28571428571429,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714
503,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21.714285714285715,30.428571428571427,39,45,47.857142857142854,51.857142857142854,55.714285714285715,59.285714285714285,60.57142857142856,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143
504,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35714285714285715,16.428571428571427,28.928571428571427,40.857142857142854,57.714285714285715,63.28571428571429,70.71428571428571,79.28571428571429,84.28571428571429,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714
505,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,1,20,34.285714285714285,45.42857142857143,55.00000000000001,63.857142857142854,73.28571428571429,76.42857142857143,83.42857142857143,89.28571428571429,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143
506,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23.142857142857142,39.857142857142854,52.85714285714286,70.71428571428571,79.28571428571429,88,94.14285714285714,95.71428571428571,97.14285714285714,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857
507,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,30.714285714285715,40.92857142857143,52.85714285714286,64,75.42857142857143,87.28571428571429,98.85714285714286,100,100,100,100,100,100,100,100,100,100,100,100,100
508,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21.714285714285715,30.428571428571427,39,45,47.857142857142854,51.857142857142854,55.714285714285715,59.285714285714285,60.57142857142856,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143
509,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19.285714285714285,31,42.285714285714285,52.28571428571428,60.71428571428572,72,82.14285714285714,90.71428571428571,94.28571428571429,95,95,95,95,95,95,95,95,95,95,95
510,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,29.714285714285715,48,59.14285714285714,65.71428571428571,74.28571428571429,79.71428571428571,84,89.85714285714286,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857
511,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,20.714285714285715,33.714285714285715,47.42857142857143,56.85714285714285,65.57142857142857,73.57142857142857,81.28571428571429,88.42857142857143,91.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857
512,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,46.857142857142854,61.857142857142854,68.14285714285714,79.14285714285714,85.71428571428571,90.71428571428571,97.14285714285714,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429
513,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,34.142857142857146,44.285714285714285,67,77.71428571428571,86.71428571428571,95.42857142857143,97.42857142857143,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857
514,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,28.999999999999996,46.285714285714285,55.42857142857143,70,79,89,95.71428571428571,97.85714285714286,97.85714285714286,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429
515,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16.142857142857142,26.285714285714285,34.142857142857146,39.714285714285715,48.714285714285715,52.42857142857144,58.42857142857143,61.285714285714285,63.142857142857146,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286,64.85714285714286
516,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21.285714285714285,38.57142857142857,52.714285714285715,62.57142857142857,73,79.28571428571429,88.28571428571429,94.85714285714286,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857
517,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,27.714285714285715,48.857142857142854,57.285714285714285,71.85714285714286,79.71428571428571,84.85714285714286,92.85714285714286,93.42857142857143,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429,94.28571428571429
518,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.625,27,37,53.37499999999999,70,79.125,85.625,92.5,95.625,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25
519,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.249999999999998,26.875,40.375,57.125,67.25,75.375,82.25,91.25,96.25,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875
520,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.285714285714288,24.714285714285715,36.714285714285715,46.57142857142857,55.285714285714285,62.857142857142854,74.42857142857143,82.71428571428571,84.42857142857143,86,86,86,86,86,86,86,86,86,86,86
521,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13.125,21.25,31,44.125,53,62.25000000000001,69.5,77.5,83.75,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5
522,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,25.71428571428572,43.714285714285715,62.71428571428571,72.85714285714286,80,84,91.14285714285714,95,95,95,95,95,95,95,95,95,95,95,95,95
523,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,29.28571428571429,48.42857142857143,60,69.28571428571429,76.42857142857143,81.42857142857143,88.42857142857143,94.28571428571429,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714
524,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21.714285714285715,30.428571428571427,39,45,47.857142857142854,51.857142857142854,55.714285714285715,59.285714285714285,60.57142857142856,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143
525,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35714285714285715,16.428571428571427,28.928571428571427,40.857142857142854,57.714285714285715,63.28571428571429,70.71428571428571,79.28571428571429,84.28571428571429,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714
526,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,1,20,34.285714285714285,45.42857142857143,55.00000000000001,63.857142857142854,73.28571428571429,76.42857142857143,83.42857142857143,89.28571428571429,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143,91.42857142857143
